exp_label,turn_index,group_label,input_tokens,prefix_hit_tokens,computation_tokens,blocking_ms,prefill_ms,kv_history_tokens,resident_kv_mib,prefill_baseline_ms,prefill_residual_ms,prefill_cost_per_token,kv_bin
exp1,6,Group1,11169.0,8960.0,2209.0,0.378,25895.382476999657,11025.0,344.53125,368.16666666666663,25527.21581033299,11.722672013127957,High KV
exp1,6,Group2,3799.0,3280.0,519.0,0.4845,25895.382476999657,3794.0,118.5625,86.5,25808.882476999657,49.89476392485483,Mid KV
exp1,6,Group2,3402.0,2736.0,666.0,0.3975,25895.382476999657,3259.0,101.84375,111.0,25784.382476999657,38.88195567117066,Mid KV
exp1,6,Group2,3389.0,2704.0,685.0,58.4745,48991.942451000796,3224.0,100.75,114.16666666666666,48877.77578433413,71.52108387007415,Mid KV
exp1,6,Group2,3390.0,2704.0,686.0,0.4497,25895.382476999657,3225.0,100.78125,114.33333333333333,25781.049143666325,37.74837095772545,Mid KV
exp1,6,Group2,3389.0,2704.0,685.0,58.559,48991.942451000796,3224.0,100.75,114.16666666666666,48877.77578433413,71.52108387007415,Mid KV
exp1,6,Group2,3389.0,1936.0,1453.0,25895.7505,41982.99343700637,3224.0,100.75,242.16666666666666,41740.82677033971,28.894007871305142,Mid KV
exp1,7,Group1,13360.0,0.0,13360.0,216885.3385,31876.40371901216,13247.0,413.96875,2226.6666666666665,29649.737052345492,2.385958362201509,High KV
exp1,7,Group2,4016.0,3376.0,640.0,92.3814,47708.88087700587,3903.0,121.96875,106.66666666666666,47602.2142103392,74.54512637032167,Mid KV
exp1,7,Group2,4015.0,48.0,3967.0,92.4433,47708.88087700587,3902.0,121.9375,661.1666666666666,47047.7142103392,12.026438335519503,Mid KV
exp1,7,Group2,4319.0,0.0,4319.0,29774.4445,33895.8174839936,4312.0,134.75,719.8333333333333,33175.98415066026,7.848070730260152,Mid KV
exp1,7,Group2,4129.0,48.0,4081.0,47801.12,45329.631110013,3916.0,122.375,680.1666666666666,44649.46444334633,11.107481281551825,Mid KV
exp1,7,Group2,4130.0,48.0,4082.0,29774.3865,45046.011553989956,3917.0,122.40625,680.3333333333333,44365.67822065662,11.035279655558538,Mid KV
exp1,7,Group2,4128.0,48.0,4080.0,92.3985,47708.88087700587,3915.0,122.34375,680.0,47028.88087700587,11.69335315612889,Mid KV
exp1,7,Group2,4016.0,48.0,3968.0,29774.4279,33895.8174839936,3903.0,121.96875,661.3333333333333,33234.48415066026,8.542292712699998,Mid KV
exp1,7,Group2,4016.0,48.0,3968.0,74820.5925,26806.19933900016,3903.0,121.96875,661.3333333333333,26144.866005666827,6.755594591481895,Mid KV
exp1,7,Group2,4017.0,48.0,3969.0,47801.1534,27019.178403003025,3904.0,122.0,661.5,26357.678403003025,6.8075531375669,Mid KV
exp1,7,Group2,4016.0,48.0,3968.0,228441.9262,20319.799650009372,3903.0,121.96875,661.3333333333333,19658.46631667604,5.120917250506394,Mid KV
exp1,7,Group1,13309.0,11168.0,2141.0,0.5755,29773.67582100851,13218.0,413.0625,356.8333333333333,29416.842487675178,13.906434292857782,High KV
exp1,7,Group2,4016.0,48.0,3968.0,74820.5757,26806.19933900016,3903.0,121.96875,661.3333333333333,26144.866005666827,6.755594591481895,Mid KV
exp1,7,Group2,4013.0,48.0,3965.0,47801.1754,27019.178403003025,3900.0,121.875,660.8333333333333,26358.345069669693,6.814420782598493,Mid KV
exp1,7,Group2,4016.0,3376.0,640.0,0.5994,29773.67582100851,3903.0,121.96875,106.66666666666666,29667.009154341842,46.5213684703258,Mid KV
exp1,7,Group1,13310.0,11168.0,2142.0,0.6261,29773.67582100851,13219.0,413.09375,357.0,29416.67582100851,13.899942026614617,High KV
exp1,7,Group1,13639.0,11312.0,2327.0,0.0374,5234.5973560004495,13358.0,417.4375,387.8333333333333,4846.7640226671165,2.2495046652344004,High KV
exp1,7,Group2,4496.0,3968.0,528.0,0.5321,29773.67582100851,4486.0,140.1875,88.0,29685.67582100851,56.38953753978885,Mid KV
exp1,7,Group1,13309.0,11168.0,2141.0,29774.4697,33895.8174839936,13218.0,413.0625,356.8333333333333,33538.98415066026,15.83176902568594,High KV
exp1,7,Group1,13591.0,11344.0,2247.0,0.6511,29773.67582100851,13395.0,418.59375,374.5,29399.17582100851,13.250412025370943,High KV
exp1,7,Group1,13307.0,11168.0,2139.0,92.4215,47708.88087700587,13216.0,413.0,356.5,47352.38087700587,22.304292135112608,High KV
exp1,7,Group1,13309.0,11168.0,2141.0,63670.3597,29460.35293600289,13218.0,413.0625,356.8333333333333,29103.51960266956,13.76009011490093,High KV
exp1,7,Group1,13642.0,11296.0,2346.0,92.4613,47708.88087700587,13361.0,417.53125,391.0,47317.88087700587,20.336266358485023,High KV
exp1,7,Group1,13310.0,11168.0,2142.0,0.512,29773.67582100851,13219.0,413.09375,357.0,29416.67582100851,13.899942026614617,High KV
exp1,7,Group1,13309.0,11168.0,2141.0,29774.4061,33895.8174839936,13218.0,413.0625,356.8333333333333,33538.98415066026,15.83176902568594,High KV
exp1,7,Group1,13308.0,11152.0,2156.0,0.4948,29773.67582100851,13217.0,413.03125,359.3333333333333,29414.342487675178,13.80968266280543,High KV
exp1,7,Group1,13656.0,11472.0,2184.0,0.5548,29773.67582100851,13525.0,422.65625,364.0,29409.67582100851,13.632635449179721,High KV
exp1,7,Group1,13310.0,11168.0,2142.0,92.3614,63577.94248200662,13219.0,413.09375,357.0,63220.94248200662,29.68157912325239,High KV
exp1,7,Group1,13510.0,0.0,13510.0,63670.3403,37956.47109799029,13490.0,421.5625,2251.6666666666665,35704.804431323624,2.8095093336780375,High KV
exp1,7,Group1,13231.0,11056.0,2175.0,47801.1367,27019.178403003025,13118.0,409.9375,362.5,26656.678403003025,12.42261076000139,High KV
exp1,7,Group2,4016.0,48.0,3968.0,0.4772,47800.88707800314,3903.0,121.96875,661.3333333333333,47139.55374466981,12.046594525706437,Mid KV
exp1,7,Group2,4129.0,48.0,4081.0,47801.1925,27019.178403003025,3916.0,122.375,680.1666666666666,26339.011736336357,6.620724921098511,Mid KV
exp1,8,Group1,15729.0,832.0,14897.0,304337.7746,47380.6917519978,15706.0,490.8125,2482.833333333333,44897.858418664466,3.1805525778343156,High KV
exp1,8,Group1,15979.0,13632.0,2347.0,15211.2005,45139.288119986304,15692.0,490.375,391.16666666666663,44748.12145331964,19.232760170424502,High KV
exp1,8,Group2,5026.0,0.0,5026.0,0.482,15210.695690999273,5010.0,156.5625,837.6666666666666,14373.029024332607,3.0264018485872013,Mid KV
exp1,8,Group2,4610.0,48.0,4562.0,0.0171,8597.229478007648,4530.0,141.5625,760.3333333333333,7836.896144674315,1.88453079307489,Mid KV
exp1,8,Group2,4855.0,0.0,4855.0,0.5254,15210.695690999273,4832.0,151.0,809.1666666666666,14401.529024332607,3.132996022862878,Mid KV
exp1,8,Group2,4609.0,48.0,4561.0,2685.7114,39623.02531499881,4529.0,141.53125,760.1666666666666,38862.85864833215,8.687354815829602,Mid KV
exp1,8,Group2,4607.0,48.0,4559.0,0.464,42308.290182991186,4527.0,141.46875,759.8333333333333,41548.45684965785,9.28016893682632,Mid KV
exp1,8,Group2,4610.0,4016.0,594.0,0.0071,8597.229478007648,4530.0,141.5625,99.0,8498.229478007648,14.473450299676175,Mid KV
exp1,8,Group2,4788.0,0.0,4788.0,2685.6403,57664.865650993306,4642.0,145.0625,798.0,56866.865650993306,12.043622734125586,Mid KV
exp1,8,Group2,4610.0,48.0,4562.0,60350.5436,41755.848383007105,4530.0,141.5625,760.3333333333333,40995.51504967377,9.152969834065564,Mid KV
exp1,8,Group2,4611.0,48.0,4563.0,15211.183,45139.288119986304,4531.0,141.59375,760.5,44378.788119986304,9.89245849660011,Mid KV
exp1,8,Group2,4788.0,48.0,4740.0,60350.5102,41755.848383007105,4642.0,145.0625,790.0,40965.848383007105,8.80925071371458,Mid KV
exp1,8,Group2,4789.0,48.0,4741.0,42309.0441,59797.38220000581,4643.0,145.09375,790.1666666666666,59007.21553333915,12.612820544190216,Mid KV
exp1,8,Group1,15602.0,13296.0,2306.0,0.0453,5947.4363530025585,15360.0,480.0,384.3333333333333,5563.103019669225,2.5791137697322455,High KV
exp1,8,Group2,4610.0,48.0,4562.0,282095.6435,24711.671743993065,4530.0,141.5625,760.3333333333333,23951.338410659733,5.416850448047581,Mid KV
exp1,8,Group1,15601.0,13296.0,2305.0,2685.6765,39623.02531499881,15359.0,479.96875,384.16666666666663,39238.85864833215,17.190032674619875,High KV
exp1,8,Group1,15600.0,13296.0,2304.0,15211.1659,45139.288119986304,15358.0,479.9375,384.0,44755.288119986304,19.5917049131885,High KV
exp1,8,Group1,15361.0,13216.0,2145.0,0.5014,15210.695690999273,15281.0,477.53125,357.5,14853.195690999273,7.091233422377283,High KV
exp1,8,Group1,15897.0,13360.0,2537.0,60350.527,41755.848383007105,15410.0,481.5625,422.8333333333333,41333.01504967377,16.458749855343754,High KV
exp1,8,Group1,15601.0,13296.0,2305.0,83868.2802,45367.90759699943,15359.0,479.96875,384.16666666666663,44983.740930332766,19.68238941301494,High KV
exp1,8,Group1,15727.0,10128.0,5599.0,2685.6575,39623.02531499881,15639.0,488.71875,933.1666666666666,38689.85864833215,7.076803949812255,High KV
exp1,8,Group1,15601.0,1664.0,13937.0,60350.4898,68885.71528400644,15359.0,479.96875,2322.833333333333,66562.88195067311,4.942650160293208,High KV
exp1,8,Group1,15602.0,13296.0,2306.0,2685.6938,39623.02531499881,15360.0,480.0,384.3333333333333,39238.69198166548,17.182578193841636,High KV
exp1,8,Group1,15976.0,240.0,15736.0,15211.1486,68657.06137899542,15689.0,490.28125,2622.6666666666665,66034.39471232875,4.363056772940736,High KV
exp1,8,Group2,4790.0,0.0,4790.0,706357.0872,10513.948081003036,4644.0,145.125,798.3333333333333,9715.614747669702,2.194978722547607,Mid KV
exp1,8,Group1,15663.0,13504.0,2159.0,60350.5608,41755.848383007105,15560.0,486.25,359.8333333333333,41396.01504967377,19.340365161189027,High KV
exp1,8,Group2,4610.0,48.0,4562.0,706357.139,8826.863624999532,4530.0,141.5625,760.3333333333333,8066.530291666199,1.9348670813238782,Mid KV
exp1,8,Group2,4609.0,48.0,4561.0,706357.1043,8826.863624999532,4529.0,141.53125,760.1666666666666,8066.6969583328655,1.9352913012496233,Mid KV
exp1,8,Group2,4609.0,48.0,4561.0,706357.1215,8826.863624999532,4529.0,141.53125,760.1666666666666,8066.6969583328655,1.9352913012496233,Mid KV
exp1,8,Group1,15601.0,48.0,15553.0,83868.2635,69489.39194899867,15359.0,479.96875,2592.1666666666665,66897.225282332,4.467909210377334,High KV
exp1,8,Group1,15601.0,2944.0,12657.0,102106.55,202230.5557369982,15359.0,479.96875,2109.5,200121.0557369982,15.97776374630625,High KV
exp1,8,Group1,15599.0,48.0,15551.0,304337.7918,24963.566641003126,15357.0,479.90625,2591.833333333333,22371.733307669794,1.6052708276640169,High KV
exp1,9,Group1,17792.0,48.0,17744.0,759742.9632,55821.86855500913,17649.0,551.53125,2957.333333333333,52864.5352216758,3.145957425327386,High KV
exp1,9,Group2,5430.0,48.0,5382.0,0.0163,24152.778114003013,5122.0,160.0625,897.0,23255.778114003013,4.48769567335619,Mid KV
exp1,9,Group2,5431.0,4608.0,823.0,0.5234,30199.96504401206,5123.0,160.09375,137.16666666666666,30062.798377345393,36.69497575214102,Mid KV
exp1,9,Group2,5432.0,48.0,5384.0,0.0264,24152.778114003013,5124.0,160.125,897.3333333333333,23255.44478066968,4.486028624443353,Mid KV
exp1,9,Group2,5412.0,4784.0,628.0,9285.696,37973.0161849875,5304.0,165.75,104.66666666666666,37868.349518320836,60.46658628182723,Mid KV
exp1,9,Group2,5429.0,48.0,5381.0,0.5061,30199.96504401206,5121.0,160.03125,896.8333333333333,29303.13171067873,5.612333217619785,Mid KV
exp1,9,Group2,5456.0,0.0,5456.0,9285.6784,37973.0161849875,5368.0,167.75,909.3333333333333,37063.682851654165,6.95986367026897,Mid KV
exp1,9,Group2,5411.0,48.0,5363.0,30200.6867,46676.909000991145,5303.0,165.71875,893.8333333333333,45783.07566765781,8.703507179002637,Mid KV
exp1,9,Group2,5431.0,4608.0,823.0,47258.6896,44102.379023010144,5123.0,160.09375,137.16666666666666,43965.21235634348,53.587337816537236,Mid KV
exp1,9,Group2,5432.0,48.0,5384.0,30200.6692,61160.41687699908,5124.0,160.125,897.3333333333333,60263.08354366574,11.359661381314837,Mid KV
exp1,9,Group2,5432.0,48.0,5384.0,76878.1737,37385.34413000161,5124.0,160.125,897.3333333333333,36488.01079666828,6.943786056835367,Mid KV
exp1,9,Group2,5431.0,4608.0,823.0,76878.1567,37385.34413000161,5123.0,160.09375,137.16666666666666,37248.17746333495,45.425691530986164,Mid KV
exp1,9,Group2,5410.0,48.0,5362.0,303755.628,44855.92105399701,5302.0,165.6875,893.6666666666666,43962.254387330344,8.36552052480362,Mid KV
exp1,9,Group1,17794.0,15600.0,2194.0,0.4892,47258.242185998824,17651.0,551.59375,365.66666666666663,46892.57551933216,21.53976398632581,High KV
exp1,9,Group1,17795.0,12128.0,5667.0,0.0479,14912.44744200958,17652.0,551.625,944.5,13967.94744200958,2.6314535807322357,High KV
exp1,9,Group1,17956.0,15664.0,2292.0,0.5604,30199.96504401206,17713.0,553.53125,382.0,29817.96504401206,13.17625001920247,High KV
exp1,9,Group1,17792.0,15600.0,2192.0,30200.7038,46676.909000991145,17649.0,551.53125,365.3333333333333,46311.57566765781,21.294210310671144,High KV
exp1,9,Group1,17805.0,832.0,16973.0,9285.6611,67591.96888298902,17777.0,555.53125,2828.833333333333,64763.135549655686,3.9823230355852837,High KV
exp1,9,Group2,5432.0,48.0,5384.0,142185.499,41234.25439299899,5124.0,160.125,897.3333333333333,40336.921059665656,7.6586653776001095,Mid KV
exp1,9,Group2,5432.0,48.0,5384.0,114263.8974,69155.91457100527,5124.0,160.125,897.3333333333333,68258.58123767194,12.844709244243179,Mid KV
exp1,9,Group1,17793.0,48.0,17745.0,76878.1399,65307.035938996705,17650.0,551.5625,2957.5,62349.535938996705,3.6803063363762583,High KV
exp1,9,Group1,17794.0,48.0,17746.0,91361.2063,79121.40545500733,17651.0,551.59375,2957.6666666666665,76163.73878834066,4.4585487126680565,High KV
exp1,9,Group1,18037.0,15968.0,2069.0,0.5419,30199.96504401206,18029.0,563.40625,344.8333333333333,29855.13171067873,14.596406497830865,High KV
exp1,9,Group1,18008.0,15728.0,2280.0,142185.5291,41234.25439299899,17779.0,555.59375,380.0,40854.25439299899,18.085199295174995,High KV
exp1,9,Group1,17795.0,48.0,17747.0,47258.6727,67004.86269600515,17652.0,551.625,2957.833333333333,64047.02936267181,3.775559964839418,High KV
exp1,9,Group1,17794.0,48.0,17746.0,303755.6085,73817.83673500468,17651.0,551.59375,2957.6666666666665,70860.170068338,4.159688760002518,High KV
exp1,9,Group1,17792.0,48.0,17744.0,303543.2224,45068.35560100444,17649.0,551.53125,2957.333333333333,42111.022267671106,2.5399208521756336,High KV
exp1,9,Group1,18032.0,0.0,18032.0,375515.6519,31642.61862100102,17947.0,560.84375,3005.333333333333,28637.285287667688,1.7548036058674035,High KV
exp1,9,Group1,17719.0,0.0,17719.0,787895.861,54837.75876600703,17411.0,544.09375,2953.1666666666665,51884.59209934036,3.0948562992272155,High KV
exp1,9,Group1,18034.0,240.0,17794.0,514051.7462,29761.905417995877,18026.0,563.3125,2965.6666666666665,26796.23875132921,1.6725809496457162,High KV
exp1,9,Group2,5565.0,0.0,5565.0,0.0088,24152.778114003013,5540.0,173.125,927.5,23225.278114003013,4.340121853369814,Mid KV
exp1,9,Group2,5410.0,48.0,5362.0,0.5841,30199.96504401206,5302.0,165.6875,893.6666666666666,29306.298377345393,5.632220261844846,Mid KV
exp1,10,Group1,19930.0,48.0,19882.0,892719.6287,74348.81676800433,19844.0,620.125,3313.6666666666665,71035.15010133765,3.7395039114779363,High KV
exp1,10,Group2,6103.0,48.0,6055.0,0.4895,19536.63250300451,5945.0,185.78125,1009.1666666666666,18527.465836337844,3.2265289022303074,Mid KV
exp1,10,Group2,6097.0,0.0,6097.0,29.9977,19507.089071004884,6079.0,189.96875,1016.1666666666666,18490.922404338216,3.199456957684908,Mid KV
exp1,10,Group2,6104.0,48.0,6056.0,0.5086,9494.930674001807,5946.0,185.8125,1009.3333333333333,8485.597340668473,1.5678551311099418,Mid KV
exp1,10,Group2,6071.0,0.0,6071.0,19537.1875,50398.746838996885,5969.0,186.53125,1011.8333333333333,49386.91350566355,8.301556059791944,Mid KV
exp1,10,Group2,6063.0,48.0,6015.0,69936.0376,73689.01206100418,5924.0,185.125,1002.5,72686.51206100418,12.250874823109589,Mid KV
exp1,10,Group2,6104.0,48.0,6056.0,0.0247,3838.340166010312,5946.0,185.8125,1009.3333333333333,2829.006832676979,0.6338078213359167,Mid KV
exp1,10,Group2,6101.0,48.0,6053.0,69936.0048,83412.44356700918,5943.0,185.71875,1008.8333333333333,82403.61023367585,13.780347524700012,Mid KV
exp1,10,Group2,6064.0,48.0,6016.0,112254.4312,41094.000124008744,5925.0,185.15625,1002.6666666666666,40091.33345734208,6.830784595081241,Mid KV
exp1,10,Group1,19928.0,48.0,19880.0,19537.153,92716.68594999937,19842.0,620.0625,3313.333333333333,89403.35261666604,4.663817200704194,High KV
exp1,10,Group2,6104.0,48.0,6056.0,143625.2117,26490.30821499764,5946.0,185.8125,1009.3333333333333,25480.974881664308,4.374225266677286,Mid KV
exp1,10,Group1,19929.0,17792.0,2137.0,50591.0125,61662.80830799951,19843.0,620.09375,356.16666666666663,61306.64164133285,28.85484712587717,High KV
exp1,10,Group1,19930.0,17792.0,2138.0,50590.9953,93034.0709459997,19844.0,620.125,356.3333333333333,92677.73761266637,43.51453271562194,High KV
exp1,10,Group1,20095.0,18032.0,2063.0,19537.1702,50398.746838996885,20084.0,627.625,343.8333333333333,50054.91350566355,24.429833659232614,High KV
exp1,10,Group1,19930.0,10288.0,9642.0,69936.0208,73689.01206100418,19844.0,620.125,1607.0,72082.01206100418,7.642502806575832,High KV
exp1,10,Group1,19926.0,17792.0,2134.0,143625.1951,26490.30821499764,19840.0,620.0,355.66666666666663,26134.641548330972,12.41345277178896,High KV
exp1,10,Group1,20159.0,6000.0,14159.0,153348.6593,83651.5729810053,20082.0,627.5625,2359.833333333333,81291.73964767197,5.908014194576262,High KV
exp1,10,Group1,19931.0,48.0,19883.0,29.981,69905.96986599849,19845.0,620.15625,3313.833333333333,66592.13653266516,3.515866311220565,High KV
exp1,10,Group2,6103.0,48.0,6055.0,863913.1011,59683.02597900038,5945.0,185.78125,1009.1666666666666,58673.85931233371,9.856816842114018,Mid KV
exp1,10,Group2,6063.0,0.0,6063.0,892719.645,40555.986791005125,5924.0,185.125,1010.5,39545.486791005125,6.689095627742887,Mid KV
exp1,10,Group1,19944.0,0.0,19944.0,143625.1789,61851.942740991944,19855.0,620.46875,3324.0,58527.942740991944,3.101280723074205,High KV
exp1,10,Group2,6102.0,48.0,6054.0,923596.4271,47227.14120100136,5944.0,185.75,1009.0,46218.14120100136,7.8009813678561875,Mid KV
exp1,10,Group2,6103.0,48.0,6055.0,863913.0841,69362.56503699406,5945.0,185.78125,1009.1666666666666,68353.39837032738,11.455419494136095,Mid KV
exp1,10,Group1,20118.0,832.0,19286.0,432027.7112,53241.529947001254,20058.0,626.8125,3214.333333333333,50027.19661366792,2.7606310249404364,High KV
exp1,10,Group1,20059.0,0.0,20059.0,359745.2772,72052.78192600235,20006.0,625.1875,3343.1666666666665,68709.61525933568,3.592042570716504,High KV
exp1,10,Group1,20099.0,240.0,19859.0,837596.315,85999.82910799736,20088.0,627.75,3309.833333333333,82689.99577466403,4.330521632911896,High KV
exp1,10,Group1,19928.0,48.0,19880.0,170115.7824,240628.76785300614,19842.0,620.0625,3313.333333333333,237315.4345196728,12.104062769265902,High KV
exp1,10,Group1,19927.0,0.0,19927.0,812265.4459,80453.72205000604,19769.0,617.78125,3321.1666666666665,77132.55538333936,4.037422695338287,High KV
exp1,10,Group1,19930.0,48.0,19882.0,432229.0885,431683.81480699463,19844.0,620.125,3313.6666666666665,428370.14814032795,21.712293270646548,High KV
exp1,10,Group2,6104.0,48.0,6056.0,0.5325,9494.930674001807,5946.0,185.8125,1009.3333333333333,8485.597340668473,1.5678551311099418,Mid KV
exp1,10,Group2,6065.0,0.0,6065.0,30.015,19507.089071004884,5926.0,185.1875,1010.8333333333333,18496.255737671552,3.2163378517732704,Mid KV
exp1,10,Group2,6104.0,48.0,6056.0,112254.4144,57861.12198600313,5946.0,185.8125,1009.3333333333333,56851.78865266979,9.55434643097806,Mid KV
exp2,1,Group1,50.0,48.0,2.0,0.1032,361.8876120017376,0.0,0.0,0.3333333333333333,361.55427866840427,180.9438060008688,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.2598,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group2,47.0,0.0,47.0,0.5258,361.8876120017376,0.0,0.0,7.833333333333333,354.05427866840427,7.699736425568885,Low KV
exp2,1,Group2,53.0,0.0,53.0,0.4883,361.8876120017376,0.0,0.0,8.833333333333332,353.05427866840427,6.828068150976181,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.0346,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group2,53.0,48.0,5.0,0.2427,361.8876120017376,0.0,0.0,0.8333333333333333,361.05427866840427,72.37752240034752,Low KV
exp2,1,Group2,53.0,48.0,5.0,0.0517,361.8876120017376,0.0,0.0,0.8333333333333333,361.05427866840427,72.37752240034752,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.3455,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group2,53.0,48.0,5.0,0.4345,361.8876120017376,0.0,0.0,0.8333333333333333,361.05427866840427,72.37752240034752,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.0689,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.452,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.3801,361.8876120017376,0.0,0.0,0.3333333333333333,361.55427866840427,180.9438060008688,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.2938,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.2769,361.8876120017376,0.0,0.0,0.3333333333333333,361.55427866840427,180.9438060008688,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.086,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group2,586.0,0.0,586.0,0.1892,361.8876120017376,0.0,0.0,97.66666666666666,264.22094533507095,0.6175556518800983,Low KV
exp2,1,Group1,50.0,0.0,50.0,0.4696,361.8876120017376,0.0,0.0,8.333333333333332,353.55427866840427,7.237752240034752,Low KV
exp2,1,Group1,69.0,0.0,69.0,0.0177,361.8876120017376,0.0,0.0,11.5,350.3876120017376,5.244748000025182,Low KV
exp2,1,Group1,840.0,0.0,840.0,0.0476,231.47081800561864,0.0,0.0,140.0,91.47081800561864,0.2755604976257365,Low KV
exp2,1,Group1,636.0,0.0,636.0,0.5488,361.8876120017376,0.0,0.0,106.0,255.88761200173758,0.569005679248015,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.3989,361.8876120017376,0.0,0.0,0.3333333333333333,361.55427866840427,180.9438060008688,Low KV
exp2,1,Group1,840.0,832.0,8.0,0.3282,361.8876120017376,0.0,0.0,1.3333333333333333,360.55427866840427,45.2359515002172,Low KV
exp2,1,Group1,243.0,0.0,243.0,0.5069,361.8876120017376,0.0,0.0,40.5,321.3876120017376,1.489249432105916,Low KV
exp2,1,Group1,47.0,32.0,15.0,0.2082,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.3109,361.8876120017376,0.0,0.0,0.3333333333333333,361.55427866840427,180.9438060008688,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.1373,361.8876120017376,0.0,0.0,0.3333333333333333,361.55427866840427,180.9438060008688,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.4167,361.8876120017376,0.0,0.0,0.3333333333333333,361.55427866840427,180.9438060008688,Low KV
exp2,1,Group1,243.0,240.0,3.0,0.1718,361.8876120017376,0.0,0.0,0.5,361.3876120017376,120.6292040005792,Low KV
exp2,1,Group1,49.0,48.0,1.0,0.1545,361.8876120017376,0.0,0.0,0.16666666666666666,361.7209453350709,361.8876120017376,Low KV
exp2,1,Group2,905.0,0.0,905.0,0.1203,361.8876120017376,0.0,0.0,150.83333333333331,211.05427866840427,0.3998758143665609,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.2253,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,1,Group2,47.0,32.0,15.0,0.3625,361.8876120017376,0.0,0.0,2.5,359.3876120017376,24.12584080011584,Low KV
exp2,2,Group1,2240.0,48.0,2192.0,0.4239,7102.8744600043865,2100.0,65.625,365.3333333333333,6737.5411266710535,3.240362436133388,Low KV
exp2,2,Group2,1685.0,576.0,1109.0,7103.2319,5311.355782003375,1100.0,34.375,184.83333333333331,5126.522448670042,4.789319911635144,Low KV
exp2,2,Group2,613.0,48.0,565.0,2484.5744,9413.168665996636,561.0,17.53125,94.16666666666666,9319.00199932997,16.660475515038293,Low KV
exp2,2,Group2,613.0,48.0,565.0,7103.2481,5311.355782003375,561.0,17.53125,94.16666666666666,5217.189115336708,9.40062970266084,Low KV
exp2,2,Group2,1736.0,896.0,840.0,0.0369,3238.3888869953807,1418.0,44.3125,140.0,3098.3888869953807,3.8552248654706913,Low KV
exp2,2,Group2,613.0,48.0,565.0,0.0148,3238.3888869953807,561.0,17.53125,94.16666666666666,3144.2222203287142,5.7316617468944795,Low KV
exp2,2,Group2,811.0,48.0,763.0,0.3619,7102.8744600043865,567.0,17.71875,127.16666666666666,6975.7077933377195,9.309140838799982,Low KV
exp2,2,Group2,613.0,48.0,565.0,2484.6234,9413.168665996636,561.0,17.53125,94.16666666666666,9319.00199932997,16.660475515038293,Low KV
exp2,2,Group2,613.0,48.0,565.0,7103.2154,5311.355782003375,561.0,17.53125,94.16666666666666,5217.189115336708,9.40062970266084,Low KV
exp2,2,Group2,811.0,48.0,763.0,2484.5079,9413.168665996636,567.0,17.71875,127.16666666666666,9286.00199932997,12.337049365657453,Low KV
exp2,2,Group2,613.0,48.0,565.0,2484.4429,9930.177299000206,561.0,17.53125,94.16666666666666,9836.01063233354,17.57553504247824,Low KV
exp2,2,Group2,613.0,48.0,565.0,0.3818,7102.8744600043865,561.0,17.53125,94.16666666666666,7008.7077933377195,12.571459221246702,Low KV
exp2,2,Group1,2367.0,64.0,2303.0,0.0341,787.5461780058686,2119.0,66.21875,383.8333333333333,403.71284467253525,0.3419653399938639,Low KV
exp2,2,Group1,2240.0,48.0,2192.0,0.0293,3238.3888869953807,2100.0,65.625,365.3333333333333,2873.0555536620473,1.4773671929723453,Low KV
exp2,2,Group1,2549.0,240.0,2309.0,0.3113,7102.8744600043865,2293.0,71.65625,384.8333333333333,6718.0411266710535,3.076169103509912,Low KV
exp2,2,Group1,2239.0,48.0,2191.0,2484.4755,9413.168665996636,2099.0,65.59375,365.16666666666663,9048.00199932997,4.296288756730551,Low KV
exp2,2,Group1,2922.0,832.0,2090.0,0.0078,3238.3888869953807,2890.0,90.3125,348.3333333333333,2890.0555536620473,1.5494683669834357,Mid KV
