exp_label,turn_index,group_label,input_tokens,prefix_hit_tokens,computation_tokens,blocking_ms,prefill_ms,kv_history_tokens,resident_kv_mib,prefill_baseline_ms,prefill_residual_ms,prefill_cost_per_token,kv_bin
exp1,6,Group2,435.0,368.0,67.0,0.1362,16599.830599999998,429.0,13.40625,11.166666666666666,16588.66393333333,247.75866567164175,Low KV
exp1,7,Group2,5628.0,4592.0,1036.0,0.1727,26116.7568,5622.0,175.6875,172.66666666666666,25944.09013333333,25.20922471042471,High KV
exp1,7,Group2,2007.0,1968.0,39.0,0.0885,12139.9368,2001.0,62.53125,6.5,12133.4368,311.28043076923075,Mid KV
exp1,7,Group1,6791.0,5664.0,1127.0,0.0129,1535.8078,6700.0,209.375,187.83333333333331,1347.9744666666668,1.3627398402839397,High KV
exp1,7,Group1,4426.0,3824.0,602.0,0.0367,12060.9636,4335.0,135.46875,100.33333333333333,11960.630266666665,20.03482325581395,High KV
exp1,7,Group1,2407.0,2256.0,151.0,0.0592,221.3139,2316.0,72.375,25.166666666666664,196.14723333333333,1.4656549668874173,Mid KV
exp1,7,Group1,2263.0,1968.0,295.0,0.05,26062.282499999998,2150.0,67.1875,49.166666666666664,26013.11583333333,88.34672033898305,Mid KV
exp1,7,Group1,7165.0,6048.0,1117.0,0.0585,12081.3311,7074.0,221.0625,186.16666666666666,11895.164433333333,10.815873858549686,High KV
exp1,7,Group2,5971.0,4928.0,1043.0,0.0223,12039.923,5966.0,186.4375,173.83333333333331,11866.089666666667,11.54355033557047,High KV
exp1,7,Group2,5937.0,4896.0,1041.0,0.1549,26108.0813,5931.0,185.34375,173.5,25934.5813,25.07980912584054,High KV
exp1,7,Group1,3901.0,3216.0,685.0,0.0672,26060.4461,3810.0,119.0625,114.16666666666666,25946.279433333333,38.04444686131387,High KV
exp1,7,Group1,6347.0,5040.0,1307.0,0.0154,26040.595600000004,6066.0,189.5625,217.83333333333331,25822.762266666672,19.92394460596787,High KV
exp1,7,Group1,5894.0,4848.0,1046.0,0.0513,12083.564299999998,5874.0,183.5625,174.33333333333331,11909.230966666664,11.552164722753345,High KV
exp1,7,Group1,5053.0,3936.0,1117.0,0.3117,26188.1344,4962.0,155.0625,186.16666666666666,26001.96773333333,23.44506213070725,High KV
exp1,7,Group2,6198.0,5168.0,1030.0,0.0327,26044.053200000002,6192.0,193.5,171.66666666666666,25872.386533333334,25.285488543689322,High KV
exp1,7,Group1,4067.0,3456.0,611.0,0.1376,26099.6427,3871.0,120.96875,101.83333333333333,25997.80936666667,42.71627283142389,High KV
exp1,7,Group1,7087.0,5936.0,1151.0,0.0082,12014.1652,6974.0,217.9375,191.83333333333331,11822.331866666666,10.438023631624674,High KV
exp1,7,Group2,6197.0,5168.0,1029.0,0.248,26158.3039,6192.0,193.5,171.5,25986.8039,25.421092225461614,High KV
exp1,7,Group1,6711.0,5408.0,1303.0,0.015,12017.607,6430.0,200.9375,217.16666666666666,11800.440333333334,9.223029163468917,High KV
exp1,7,Group1,6595.0,5472.0,1123.0,0.0992,12142.803200000002,6504.0,203.25,187.16666666666666,11955.636533333336,10.812825645592167,High KV
exp1,7,Group2,6184.0,5152.0,1032.0,0.0844,26072.330100000003,6179.0,193.09375,172.0,25900.330100000003,25.263885755813956,High KV
exp1,7,Group2,6192.0,5168.0,1024.0,0.0294,12042.8029,6187.0,193.34375,170.66666666666666,11872.136233333335,11.76054970703125,High KV
exp1,7,Group2,4372.0,3328.0,1044.0,0.0806,12125.0015,4367.0,136.46875,174.0,11951.0015,11.613986111111112,High KV
exp1,7,Group2,4046.0,3008.0,1038.0,0.1199,26093.5902,4040.0,126.25,173.0,25920.5902,25.13833352601156,High KV
exp1,7,Group1,4951.0,4080.0,871.0,0.0444,12064.132300000001,4860.0,151.875,145.16666666666666,11918.965633333335,13.850898163031,High KV
exp1,7,Group2,6192.0,5152.0,1040.0,0.2123,26147.059599999997,6187.0,193.34375,173.33333333333331,25973.726266666665,25.14140346153846,High KV
exp1,7,Group1,2384.0,1648.0,736.0,0.2304,26148.5701,2253.0,70.40625,122.66666666666666,26025.903433333333,35.527948505434786,Mid KV
exp1,7,Group2,5207.0,4176.0,1031.0,0.2666,26163.8032,5202.0,162.5625,171.83333333333331,25991.969866666666,25.37711270611057,High KV
exp1,7,Group2,6195.0,5152.0,1043.0,0.2866,26180.1645,6190.0,193.4375,173.83333333333331,26006.331166666667,25.100828859060403,High KV
exp1,7,Group1,6505.0,5376.0,1129.0,0.1019,26072.359999999997,6414.0,200.4375,188.16666666666666,25884.19333333333,23.093321523472095,High KV
exp1,7,Group2,2163.0,2144.0,19.0,0.1911,26119.8366,2157.0,67.40625,3.1666666666666665,26116.66993333333,1374.728242105263,Mid KV
exp1,7,Group2,823.0,384.0,439.0,0.0729,12128.023500000001,818.0,25.5625,73.16666666666666,12054.856833333335,27.626477220956723,Low KV
exp1,7,Group2,492.0,432.0,60.0,0.0656,12089.6509,486.0,15.1875,10.0,12079.6509,201.49418166666666,Low KV
exp2,1,Group2,7.0,0.0,7.0,0.033,952.9113,0.0,0.0,1.1666666666666665,951.7446333333334,136.13018571428572,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.1216,986.0967999999999,0.0,0.0,0.3333333333333333,985.7634666666665,493.04839999999996,Low KV
exp2,1,Group1,840.0,832.0,8.0,0.0878,976.0444,0.0,0.0,1.3333333333333333,974.7110666666666,122.00555,Low KV
exp2,1,Group1,840.0,0.0,840.0,0.1453,982.6872999999999,0.0,0.0,140.0,842.6872999999999,1.1698658333333332,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.0567,947.6707999999999,0.0,0.0,0.3333333333333333,947.3374666666665,473.83539999999994,Low KV
exp2,1,Group2,7.0,0.0,7.0,0.0099,932.4984,0.0,0.0,1.1666666666666665,931.3317333333333,133.21405714285714,Low KV
exp2,1,Group1,243.0,240.0,3.0,0.1931,1025.3272,0.0,0.0,0.5,1024.8272,341.77573333333333,Low KV
exp2,1,Group2,6.0,0.0,6.0,0.2092,1032.0906,0.0,0.0,1.0,1031.0906,172.0151,Low KV
exp2,1,Group1,243.0,0.0,243.0,0.2175,1038.5506,0.0,0.0,40.5,998.0506,4.273870781893004,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.153,1008.1569,0.0,0.0,0.3333333333333333,1007.8235666666666,504.07845,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.2353,1082.8133000000003,0.0,0.0,0.3333333333333333,1082.479966666667,541.4066500000001,Low KV
exp2,1,Group2,7.0,0.0,7.0,0.1059,970.4798,0.0,0.0,1.1666666666666665,969.3131333333333,138.6399714285714,Low KV
exp2,1,Group1,636.0,0.0,636.0,0.0249,942.2089,0.0,0.0,106.0,836.2089,1.4814605345911949,Low KV
exp2,1,Group2,6.0,0.0,6.0,0.1293,1010.5149,0.0,0.0,1.0,1009.5149,168.41915,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.0174,938.1483000000001,0.0,0.0,0.3333333333333333,937.8149666666667,469.07415000000003,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.0408,964.6097,0.0,0.0,0.3333333333333333,964.2763666666666,482.30485,Low KV
exp2,1,Group2,7.0,0.0,7.0,0.1768,1035.6742000000002,0.0,0.0,1.1666666666666665,1034.5075333333334,147.95345714285716,Low KV
exp2,1,Group2,8.0,0.0,8.0,0.2565,1116.5958999999998,0.0,0.0,1.3333333333333333,1115.2625666666665,139.57448749999998,Low KV
exp2,1,Group2,7.0,0.0,7.0,0.0802,961.9835,0.0,0.0,1.1666666666666665,960.8168333333334,137.42621428571428,Low KV
exp2,1,Group2,15.0,0.0,15.0,0.185,1019.5215999999998,0.0,0.0,2.5,1017.0215999999998,67.96810666666666,Low KV
exp2,1,Group2,6.0,0.0,6.0,0.2447,1114.5866,0.0,0.0,1.0,1113.5866,185.76443333333336,Low KV
exp2,1,Group2,7.0,0.0,7.0,0.0984,994.8661999999999,0.0,0.0,1.1666666666666665,993.6995333333333,142.12374285714284,Low KV
exp2,1,Group2,8.0,0.0,8.0,0.1687,999.2180000000001,0.0,0.0,1.3333333333333333,997.8846666666667,124.90225000000001,Low KV
exp2,1,Group2,7.0,0.0,7.0,0.2266,1060.201,0.0,0.0,1.1666666666666665,1059.0343333333333,151.45728571428572,Low KV
exp2,1,Group2,7.0,0.0,7.0,0.0645,958.6115000000001,0.0,0.0,1.1666666666666665,957.4448333333335,136.9445,Low KV
exp2,1,Group1,49.0,48.0,1.0,0.1373,974.8844999999999,0.0,0.0,0.16666666666666666,974.7178333333333,974.8844999999999,Low KV
exp2,1,Group1,47.0,0.0,47.0,0.0723,962.9864,0.0,0.0,7.833333333333333,955.1530666666666,20.489072340425533,Low KV
exp2,1,Group1,50.0,48.0,2.0,0.0489,971.733,0.0,0.0,0.3333333333333333,971.3996666666666,485.8665,Low KV
exp2,1,Group2,6.0,0.0,6.0,0.2013,1031.8936,0.0,0.0,1.0,1030.8936,171.98226666666667,Low KV
exp2,1,Group2,12.0,0.0,12.0,0.1138,990.5573999999999,0.0,0.0,2.0,988.5573999999999,82.54645,Low KV
exp2,1,Group1,69.0,0.0,69.0,0.1608,998.8052,0.0,0.0,11.5,987.3052,14.47543768115942,Low KV
exp2,1,Group1,50.0,0.0,50.0,0.0473,763.7918,0.0,0.0,8.333333333333332,755.4584666666666,15.275836,Low KV
exp2,2,Group1,739.0,240.0,499.0,0.2161,3156.9305,483.0,15.09375,83.16666666666666,3073.7638333333334,6.3265140280561125,Low KV
exp2,2,Group2,208.0,0.0,208.0,0.0091,106.36440000000002,202.0,6.3125,34.666666666666664,71.69773333333336,0.5113673076923078,Low KV
exp2,2,Group1,269.0,48.0,221.0,0.0257,3102.8165999999997,129.0,4.03125,36.83333333333333,3065.983266666666,14.039894117647057,Low KV
exp2,2,Group1,962.0,832.0,130.0,0.1021,3118.2392999999997,930.0,29.0625,21.666666666666664,3096.572633333333,23.986456153846152,Low KV
exp2,2,Group1,1020.0,624.0,396.0,0.1149,3112.4971,974.0,30.4375,66.0,3046.4971,7.859841161616162,Mid KV
exp2,2,Group2,663.0,0.0,663.0,0.0063,664.7081,658.0,20.5625,110.5,554.2081,1.0025763197586726,Low KV
exp2,2,Group2,251.0,0.0,251.0,0.0637,3106.1023999999998,246.0,7.6875,41.83333333333333,3064.2690666666663,12.374909960159362,Low KV
exp2,2,Group1,449.0,48.0,401.0,0.0253,685.114,309.0,9.65625,66.83333333333333,618.2806666666667,1.7085137157107233,Low KV
exp2,2,Group1,243.0,48.0,195.0,0.0317,91.63710000000002,103.0,3.21875,32.5,59.13710000000002,0.46993384615384626,Low KV
exp2,2,Group1,356.0,48.0,308.0,0.0385,3099.4595999999997,216.0,6.75,51.33333333333333,3048.126266666666,10.063180519480518,Low KV
exp2,2,Group2,1039.0,0.0,1039.0,0.2997,3202.9170000000004,1033.0,32.28125,173.16666666666666,3029.750333333334,3.0826920115495673,Mid KV
exp2,2,Group2,308.0,0.0,308.0,0.1278,3118.5492999999997,302.0,9.4375,51.33333333333333,3067.215966666666,10.125160064935065,Low KV
exp2,2,Group2,1040.0,0.0,1040.0,0.2297,3155.5101999999997,1033.0,32.28125,173.33333333333331,2982.1768666666662,3.034144423076923,Mid KV
exp2,2,Group1,441.0,48.0,393.0,0.1894,3143.4309999999996,301.0,9.40625,65.5,3077.9309999999996,7.9985521628498715,Low KV
exp2,2,Group1,797.0,240.0,557.0,0.2849,3168.594,541.0,16.90625,92.83333333333333,3075.7606666666666,5.688678635547577,Low KV
exp2,2,Group2,52.0,0.0,52.0,0.1761,3128.6380999999997,47.0,1.46875,8.666666666666666,3119.971433333333,60.1661173076923,Low KV
exp2,2,Group2,694.0,0.0,694.0,0.2026,3146.9408,688.0,21.5,115.66666666666666,3031.2741333333333,4.534496829971181,Low KV
exp2,2,Group1,555.0,48.0,507.0,0.0133,200.3344,415.0,12.96875,84.5,115.83439999999999,0.3951368836291913,Low KV
exp2,2,Group2,1035.0,0.0,1035.0,0.2438,3161.1582,1030.0,32.1875,172.5,2988.6582,3.0542591304347826,Mid KV
exp2,2,Group2,1045.0,0.0,1045.0,0.0122,680.5038,1040.0,32.5,174.16666666666666,506.3371333333333,0.6511998086124402,Mid KV
exp2,2,Group1,1078.0,48.0,1030.0,0.0128,3085.3497,938.0,29.3125,171.66666666666666,2913.6830333333337,2.995485145631068,Low KV
exp2,2,Group2,1037.0,0.0,1037.0,0.1411,3127.5714999999996,1032.0,32.25,172.83333333333331,2954.738166666666,3.0159802314368367,Mid KV
exp2,2,Group2,1039.0,0.0,1039.0,0.3358,3183.4773999999998,1034.0,32.3125,173.16666666666666,3010.3107333333332,3.0639820981713184,Mid KV
exp2,2,Group1,1124.0,32.0,1092.0,0.0766,3110.637,1072.0,33.5,182.0,2928.637,2.8485686813186817,Mid KV
exp2,2,Group1,646.0,48.0,598.0,0.0181,651.9643,506.0,15.8125,99.66666666666666,552.2976333333334,1.090241304347826,Low KV
exp2,2,Group1,334.0,64.0,270.0,0.2574,3154.4888999999994,86.0,2.6875,45.0,3109.4888999999994,11.683292222222219,Low KV
exp2,2,Group1,1216.0,48.0,1168.0,0.1562,3129.2027,1076.0,33.625,194.66666666666666,2934.5360333333333,2.6791119006849313,Mid KV
exp2,2,Group2,468.0,0.0,468.0,0.0513,3112.1938,462.0,14.4375,78.0,3034.1938,6.649986752136752,Low KV
exp2,2,Group2,777.0,0.0,777.0,0.0341,677.0694000000001,771.0,24.09375,129.5,547.5694000000001,0.8713891891891893,Low KV
exp2,2,Group2,817.0,0.0,817.0,0.3161,3193.6728,810.0,25.3125,136.16666666666666,3057.5061333333333,3.90902423500612,Low KV
exp2,2,Group1,954.0,832.0,122.0,0.0893,3136.8073999999997,897.0,28.03125,20.333333333333332,3116.474066666666,25.711536065573767,Low KV
exp2,2,Group2,489.0,0.0,489.0,0.2709,3174.3277000000003,483.0,15.09375,81.5,3092.8277000000003,6.491467689161555,Low KV
exp2,3,Group1,2131.0,1072.0,1059.0,0.1481,5978.6868,1867.0,58.34375,176.5,5802.1868,5.645596600566573,Mid KV
exp2,3,Group1,993.0,944.0,49.0,0.3134,6019.848000000001,961.0,30.03125,8.166666666666666,6011.681333333334,122.85404081632655,Low KV
exp2,3,Group1,1257.0,1008.0,249.0,0.0331,1063.5397999999998,1171.0,36.59375,41.5,1022.0397999999998,4.271244176706826,Mid KV
exp2,3,Group1,593.0,256.0,337.0,0.3829,6025.4034,329.0,10.28125,56.166666666666664,5969.236733333333,17.879535311572702,Low KV
exp2,3,Group1,1234.0,448.0,786.0,0.0344,359.5771,970.0,30.3125,131.0,228.57709999999997,0.4574772264631043,Low KV
exp2,3,Group2,533.0,480.0,53.0,0.026,1058.5761999999997,528.0,16.5,8.833333333333332,1049.7428666666665,19.9731358490566,Low KV
exp2,3,Group1,1099.0,960.0,139.0,0.0194,1048.7057000000002,968.0,30.25,23.166666666666664,1025.5390333333335,7.544645323741008,Low KV
exp2,3,Group1,1055.0,432.0,623.0,0.4472,6041.3353,791.0,24.71875,103.83333333333333,5937.501966666667,9.697167415730336,Low KV
exp2,3,Group2,1339.0,304.0,1035.0,0.1644,5977.6128,1334.0,41.6875,172.5,5805.1128,5.775471304347826,Mid KV
exp2,3,Group2,901.0,656.0,245.0,0.4032,6036.412600000001,896.0,28.0,40.83333333333333,5995.5792666666675,24.638418775510207,Low KV
exp2,3,Group2,1848.0,816.0,1032.0,0.1991,5989.8617,1843.0,57.59375,172.0,5817.8617,5.804129554263566,Mid KV
exp2,3,Group2,1809.0,768.0,1041.0,713.694,7432.442199999999,1803.0,56.34375,173.5,7258.942199999999,7.139713928914504,Mid KV
exp2,3,Group1,1371.0,352.0,1019.0,0.0432,1072.9060000000002,1107.0,34.59375,169.83333333333331,903.0726666666669,1.0529008832188422,Mid KV
exp2,3,Group1,2090.0,784.0,1306.0,0.4225,6047.221399999999,1823.0,56.96875,217.66666666666666,5829.5547333333325,4.6303379785604895,Mid KV
exp2,3,Group2,1500.0,464.0,1036.0,0.1316,5965.3846,1494.0,46.6875,172.66666666666666,5792.717933333333,5.758093243243244,Mid KV
exp2,3,Group2,2075.0,1040.0,1035.0,0.25,6001.564399999999,2070.0,64.6875,172.5,5829.064399999999,5.798612946859903,Mid KV
exp2,3,Group1,1936.0,640.0,1296.0,0.0132,1045.9290999999998,1672.0,52.25,216.0,829.9290999999998,0.8070440586419751,Mid KV
exp2,3,Group2,2069.0,1024.0,1045.0,0.0986,8161.531800000001,2063.0,64.46875,174.16666666666666,7987.365133333334,7.810078277511963,Mid KV
exp2,3,Group1,2292.0,1120.0,1172.0,713.6773,7427.4803999999995,2150.0,67.1875,195.33333333333331,7232.147066666666,6.33744061433447,Mid KV
exp2,3,Group1,1845.0,544.0,1301.0,0.2156,5992.454699999999,1581.0,49.40625,216.83333333333331,5775.621366666666,4.606037432744042,Mid KV
exp2,3,Group1,762.0,240.0,522.0,0.2799,6006.1988,498.0,15.5625,87.0,5919.1988,11.50612796934866,Low KV
exp2,3,Group2,2071.0,1024.0,1047.0,0.3478,6029.9937,2065.0,64.53125,174.5,5855.4937,5.759306303724928,Mid KV
exp2,3,Group1,2505.0,1216.0,1289.0,713.7103,7439.321499999999,2241.0,70.03125,214.83333333333331,7224.488166666666,5.771389837083009,Mid KV
exp2,3,Group2,2072.0,1024.0,1048.0,0.1151,5964.331999999999,2065.0,64.53125,174.66666666666666,5789.6653333333325,5.691156488549618,Mid KV
exp2,3,Group2,2072.0,1040.0,1032.0,713.727,7437.328099999999,2066.0,64.5625,172.0,7265.328099999999,7.206713275193797,Mid KV
exp2,3,Group1,2031.0,736.0,1295.0,0.3649,6023.696099999999,1764.0,55.125,215.83333333333331,5807.862766666666,4.6515027799227795,Mid KV
exp2,3,Group2,1083.0,48.0,1035.0,713.7433,7436.400099999999,1078.0,33.6875,172.5,7263.900099999999,7.184927632850241,Mid KV
exp2,3,Group1,1486.0,336.0,1150.0,0.2964,6007.2196,1360.0,42.5,191.66666666666666,5815.552933333333,5.223669217391305,Mid KV
exp2,3,Group2,2064.0,1024.0,1040.0,0.3306,6026.7806,2059.0,64.34375,173.33333333333331,5853.447266666667,5.794981346153846,Mid KV
exp2,3,Group2,274.0,240.0,34.0,0.1808,5986.4247,269.0,8.40625,5.666666666666666,5980.758033333333,176.07131470588234,Low KV
exp2,3,Group2,268.0,208.0,60.0,0.0068,1035.5502000000001,262.0,8.1875,10.0,1025.5502000000001,17.25917,Low KV
exp2,3,Group2,1724.0,688.0,1036.0,0.2326,5994.5326,1719.0,53.71875,172.66666666666666,5821.865933333333,5.786228378378378,Mid KV
exp2,4,Group1,3768.0,2496.0,1272.0,0.1902,8507.193299999999,3531.0,110.34375,212.0,8295.193299999999,6.688045047169811,High KV
exp2,4,Group2,323.0,256.0,67.0,0.0069,979.6809,317.0,9.90625,11.166666666666666,968.5142333333333,14.622102985074626,Low KV
exp2,4,Group2,294.0,272.0,22.0,0.2252,8503.2902,288.0,9.0,3.6666666666666665,8499.623533333333,386.5131909090909,Low KV
exp2,4,Group2,1769.0,1328.0,441.0,0.2597,8510.534499999998,1763.0,55.09375,73.5,8437.034499999998,19.298264172335596,Mid KV
exp2,4,Group2,1961.0,1712.0,249.0,0.2425,8512.2364,1955.0,61.09375,41.5,8470.7364,34.18568835341365,Mid KV
exp2,4,Group1,1727.0,1232.0,495.0,0.2771,8528.1381,1490.0,46.5625,82.5,8445.6381,17.22856181818182,Mid KV
exp2,4,Group1,1252.0,992.0,260.0,0.331,8548.288600000002,1056.0,33.0,43.33333333333333,8504.955266666668,32.87803307692308,Mid KV
exp2,4,Group2,3102.0,2064.0,1038.0,0.4864,8600.9625,3097.0,96.78125,173.0,8427.9625,8.286091040462427,High KV
exp2,4,Group1,1007.0,592.0,415.0,0.368,8559.742,770.0,24.0625,69.16666666666666,8490.575333333334,20.625884337349397,Low KV
exp2,4,Group1,2870.0,1472.0,1398.0,0.4411,8582.307,2512.0,78.5,233.0,8349.307,6.138989270386267,Mid KV
exp2,4,Group2,3103.0,2064.0,1039.0,0.1533,8491.2985,3097.0,96.78125,173.16666666666666,8318.131833333335,8.172568334937441,High KV
exp2,4,Group1,3199.0,1936.0,1263.0,0.0354,12184.4868,2962.0,92.5625,210.5,11973.9868,9.647257957244657,Mid KV
exp2,4,Group1,3539.0,2288.0,1251.0,0.0164,975.3752,3319.0,103.71875,208.5,766.8752,0.779676418864908,High KV
exp2,4,Group2,1368.0,896.0,472.0,0.1359,8462.5738,1363.0,42.59375,78.66666666666666,8383.907133333334,17.92918177966102,Mid KV
exp2,4,Group1,2025.0,752.0,1273.0,0.0851,12224.9818,1788.0,55.875,212.16666666666666,12012.815133333334,9.60328499607227,Mid KV
exp2,4,Group1,1449.0,1248.0,201.0,0.4036,8568.001199999999,1415.0,44.21875,33.5,8534.501199999999,42.62687164179104,Mid KV
exp2,4,Group2,2841.0,1808.0,1033.0,0.2949,8532.1606,2835.0,88.59375,172.16666666666666,8359.993933333333,8.259593998063892,Mid KV
exp2,4,Group1,3067.0,2032.0,1035.0,0.1017,8455.4132,3057.0,95.53125,172.5,8282.9132,8.169481352657005,Mid KV
exp2,4,Group1,3108.0,1840.0,1268.0,742.9185,11477.1068,2871.0,89.71875,211.33333333333331,11265.773466666666,9.051346056782334,Mid KV
exp2,4,Group2,2532.0,1488.0,1044.0,742.8982,11467.982500000002,2526.0,78.9375,174.0,11293.982500000002,10.98465756704981,Mid KV
exp2,4,Group2,2114.0,1072.0,1042.0,742.8811,11463.8805,2109.0,65.90625,173.66666666666666,11290.213833333333,11.001804702495201,Mid KV
exp2,4,Group1,2702.0,2080.0,622.0,0.3128,8545.1167,2692.0,84.125,103.66666666666666,8441.450033333334,13.738129742765274,Mid KV
exp2,4,Group2,3098.0,2064.0,1034.0,0.1732,8496.1081,3093.0,96.65625,172.33333333333331,8323.774766666666,8.216738974854932,Mid KV
exp2,4,Group1,2193.0,1360.0,833.0,0.4219,8578.696200000002,1956.0,61.125,138.83333333333331,8439.862866666668,10.29855486194478,Mid KV
exp2,4,Group1,1542.0,1088.0,454.0,0.3486,8556.946199999998,1512.0,47.25,75.66666666666666,8481.279533333332,18.847899118942728,Mid KV
exp2,4,Group1,3394.0,2128.0,1266.0,0.0603,12191.4819,3157.0,98.65625,211.0,11980.4819,9.629922511848342,High KV
exp2,4,Group1,1657.0,1040.0,617.0,0.2078,8503.019,1420.0,44.375,102.83333333333333,8400.185666666666,13.781230145867099,Mid KV
exp2,4,Group2,3093.0,2064.0,1029.0,0.1188,8460.1883,3088.0,96.5,171.5,8288.6883,8.221757337220602,Mid KV
exp2,4,Group2,951.0,528.0,423.0,0.048,258.6124,945.0,29.53125,70.5,188.11239999999998,0.6113768321513002,Low KV
exp2,4,Group2,3103.0,2064.0,1039.0,0.0157,12187.6374,3098.0,96.8125,173.16666666666666,12014.470733333334,11.730161116458133,High KV
exp2,4,Group2,3105.0,2064.0,1041.0,0.461,8603.169,3100.0,96.875,173.5,8429.669,8.264331412103747,High KV
exp2,4,Group2,2879.0,1840.0,1039.0,0.3851,8566.6421,2874.0,89.8125,173.16666666666666,8393.475433333333,8.245083830606351,Mid KV
exp2,5,Group1,2766.0,1648.0,1118.0,1301.3681,15686.428999999998,2682.0,83.8125,186.33333333333331,15500.095666666664,14.030795169946332,Mid KV
exp2,5,Group1,1517.0,1248.0,269.0,0.045,2215.1119,1490.0,46.5625,44.83333333333333,2170.2785666666664,8.234616728624534,Mid KV
exp2,5,Group1,2032.0,992.0,1040.0,0.317,12426.3242,1948.0,60.875,173.33333333333331,12252.990866666665,11.948388653846154,Mid KV
exp2,5,Group1,2579.0,1536.0,1043.0,0.2338,12380.7406,2568.0,80.25,173.83333333333331,12206.907266666665,11.870316970278044,Mid KV
exp2,5,Group1,4309.0,3184.0,1125.0,0.0097,2191.0193,4225.0,132.03125,187.5,2003.5193,1.947572711111111,High KV
exp2,5,Group1,3135.0,2016.0,1119.0,0.217,12370.856200000002,3051.0,95.34375,186.5,12184.356200000002,11.055278105451297,Mid KV
exp2,5,Group2,3910.0,2864.0,1046.0,1301.3011,15655.8919,3905.0,122.03125,174.33333333333331,15481.558566666667,14.967391873804972,High KV
exp2,5,Group1,4757.0,3536.0,1221.0,1301.3844,15679.9369,4565.0,142.65625,203.5,15476.4369,12.841881162981164,High KV
exp2,5,Group2,4132.0,3104.0,1028.0,0.0247,935.5294,4127.0,128.96875,171.33333333333331,764.1960666666666,0.9100480544747082,High KV
exp2,5,Group2,4135.0,3088.0,1047.0,0.4442,12467.0206,4129.0,129.03125,174.5,12292.5206,11.907374021012416,High KV
exp2,5,Group1,3303.0,2192.0,1111.0,0.1823,12344.7876,3219.0,100.59375,185.16666666666666,12159.620933333334,11.1114199819982,High KV
exp2,5,Group2,4122.0,3088.0,1034.0,0.2502,12384.220599999999,4117.0,128.65625,172.33333333333331,12211.887266666665,11.977002514506768,High KV
exp2,5,Group2,2310.0,1360.0,950.0,0.0299,2212.1738,2305.0,72.03125,158.33333333333331,2053.8404666666665,2.328604,Mid KV
exp2,5,Group2,4134.0,3104.0,1030.0,0.2831,12399.464799999998,4129.0,129.03125,171.66666666666666,12227.798133333332,12.038315339805823,High KV
exp2,5,Group1,4111.0,3056.0,1055.0,1301.3182,15659.2393,4093.0,127.90625,175.83333333333331,15483.405966666665,14.842880853080567,High KV
exp2,5,Group1,4878.0,3760.0,1118.0,0.2997,12403.967100000002,4794.0,149.8125,186.33333333333331,12217.633766666668,11.094782737030412,High KV
exp2,5,Group2,3564.0,2528.0,1036.0,0.469,12470.814199999999,3558.0,111.1875,172.66666666666666,12298.147533333333,12.037465444015442,High KV
exp2,5,Group2,4131.0,3104.0,1027.0,0.1324,17004.7462,4124.0,128.875,171.16666666666666,16833.579533333334,16.557688607594937,High KV
exp2,5,Group2,4135.0,3104.0,1031.0,0.149,12343.268499999998,4130.0,129.0625,171.83333333333331,12171.435166666664,11.972132395732297,High KV
exp2,5,Group1,4504.0,3392.0,1112.0,0.3891,12440.2691,4420.0,138.125,185.33333333333331,12254.935766666666,11.187292356115108,High KV
exp2,5,Group1,4218.0,3104.0,1114.0,0.4249,12458.3315,4134.0,129.1875,185.66666666666666,12272.664833333334,11.183421454219031,High KV
exp2,5,Group2,3145.0,2112.0,1033.0,1301.4008,15701.001599999998,3140.0,98.125,172.16666666666666,15528.834933333332,15.199420716360114,High KV
exp2,5,Group1,2053.0,1712.0,341.0,0.2006,12370.2823,1969.0,61.53125,56.83333333333333,12313.448966666667,36.27648768328446,Mid KV
exp2,5,Group1,3747.0,2688.0,1059.0,1301.3352,15667.004500000001,3729.0,116.53125,176.5,15490.504500000001,14.794149669499529,High KV
exp2,5,Group2,3873.0,2832.0,1041.0,0.1657,12351.4584,3867.0,120.84375,173.5,12177.9584,11.864993659942362,High KV
exp2,5,Group2,1983.0,944.0,1039.0,1301.3518,15669.5882,1977.0,61.78125,173.16666666666666,15496.421533333334,15.081413089509143,Mid KV
exp2,5,Group1,3606.0,2864.0,742.0,0.2668,12396.472899999999,3433.0,107.28125,123.66666666666666,12272.806233333333,16.70683679245283,High KV
exp2,5,Group2,328.0,288.0,40.0,0.3342,12424.697900000001,323.0,10.09375,6.666666666666666,12418.031233333335,310.6174475,Low KV
exp2,5,Group2,2076.0,1952.0,124.0,0.0195,2197.8304,2070.0,64.6875,20.666666666666664,2177.1637333333333,17.72443870967742,Mid KV
exp2,5,Group2,378.0,320.0,58.0,0.4066,12461.168000000001,372.0,11.625,9.666666666666666,12451.501333333335,214.84772413793107,Low KV
exp2,5,Group1,1789.0,1440.0,349.0,0.369,12446.156400000002,1743.0,54.46875,58.166666666666664,12387.989733333336,35.66233925501433,Mid KV
